id,title,release_year,release_month,release_day_of_week,original_language,popularity,vote_average,vote_count,budget,revenue,budget_adj,revenue_adj,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,season,season_Dump_Months,season_Holiday_Season,season_Spring_Fall,season_Summer_Blockbuster,is_franchise,director_score,actor_score
401469,Widows,2018,11,Tuesday,en,5.3705,6.489,2433,42000000,73900000,53847985.12188032,94746811.91683228,129,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,0,132.01293688953436,0.0
360920,The Grinch,2018,11,Thursday,en,6.8825,6.876,4378,75000000,508600000,96157116.289072,652073457.9282935,85,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,612.4290216330171
491418,Instant Family,2018,11,Tuesday,en,6.2385,7.502,3168,48000000,121000000,61540554.42500607,155133480.94636947,118,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,164.47380032258343,321.99240685714165
338952,Fantastic Beasts: The Crimes of Grindelwald,2018,11,Wednesday,en,5.4019,6.837,11344,200000000,654900000,256418976.77085865,839643939.4361765,134,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,1291.9135767676237,626.9513272480916
490132,Green Book,2018,11,Friday,en,10.3277,8.222,12595,23000000,321752656,29488182.328648742,412517434.1241304,130,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,267.7602364678504,80.40569383101588
404368,Ralph Breaks the Internet,2018,11,Tuesday,en,8.2876,7.162,7984,175000000,529323962,224366604.6745013,678643543.5816842,112,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,660.7616512335993,337.68912188014485
480530,Creed II,2018,11,Wednesday,en,9.1228,7.029,5705,50000000,214200000,64104744.19271466,274624724.1215896,130,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,0.0,235.80293734204722
424783,Bumblebee,2018,11,Thursday,en,9.1911,6.72,6514,135000000,467989645,173082809.32032958,600007129.5512869,114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Holiday_Season,0,1,0,0,0,102.28023690156536,338.9033194916656
375262,The Favourite,2018,11,Friday,en,4.4592,7.497,5820,15000000,95918706,19231423.2578144,122976882.22852407,120,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,17.689490238630146,210.38923630197522
428078,Mortal Engines,2018,11,Tuesday,en,7.2576,6.2,4997,100000000,83869818,128209488.38542932,107529064.5675907,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
324857,Spider-Man: Into the Spider-Verse,2018,12,Thursday,en,19.2868,8.393,16875,90000000,393602435,115388539.54688638,504635668.186092,117,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Holiday_Season,0,1,0,0,1,0.0,24.431657794516852
297802,Aquaman,2018,12,Friday,en,12.5284,6.868,14728,160000000,1152028393,205135181.4166869,1477009708.720183,143,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,548.4653336113574,46.00637514784614
504172,The Mule,2018,12,Friday,en,5.0549,6.861,5271,50000000,174800000,64104744.19271466,224110185.69773045,116,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,303.71893928155293,338.05083482508394
429197,Vice,2018,12,Tuesday,en,3.7029,7.013,3533,60000000,76100000,76925693.03125758,97567420.66131172,132,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,194.6678592072457,471.5495619338957
522681,Escape Room,2019,1,Thursday,en,4.6141,6.543,4968,9000000,155712077,11333493.704455577,196084649.3763558,99,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,1,221.5613438878765,0.0
166428,How to Train Your Dragon: The Hidden World,2019,1,Thursday,en,8.3909,7.748,6966,129000000,539987993,162446743.0971966,679994502.1274558,104,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,845.2438728347907,549.9362170694853
450465,Glass,2019,1,Wednesday,en,8.7425,6.663,8943,20000000,246999039,25185541.56545684,311040228.1681197,129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Dump_Months,1,0,0,0,0,398.0854405814733,345.85335028031824
452832,Serenity,2019,1,Thursday,en,3.986,5.456,1605,25000000,14500000,31481926.95682105,18259517.634956207,102,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,11.543558920981123,290.87407910473735
399579,Alita: Battle Angel,2019,1,Thursday,en,11.1075,7.244,9805,170000000,405000000,214077103.30638316,510007216.700501,122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dump_Months,1,0,0,0,0,142.33447883574232,0.0
280217,The Lego Movie 2: The Second Part,2019,2,Wednesday,en,6.0849,6.656,2368,99000000,199603202,124668430.74901135,251355737.0284639,107,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,552.4827771226574,1355.2390806190494
438650,Cold Pursuit,2019,2,Thursday,en,4.81,5.87,2752,60000000,76419755,75556624.69637051,96233645.7987264,119,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,267.4613624568741
299537,Captain Marvel,2019,3,Wednesday,en,12.1484,6.786,16526,152000000,1131416446,191410115.897472,1424766796.4287226,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spring_Fall,0,0,1,0,1,0.0,48.08662743935667
527641,Five Feet Apart,2019,3,Thursday,en,5.4991,8.221,5856,7000000,92600000,8814939.547909893,116609057.44806516,116,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
458723,Us,2019,3,Thursday,en,6.9957,6.951,7915,20000000,256071218,25185541.56545684,322464615.232808,116,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Spring_Fall,0,0,1,0,0,335.4553188795977,0.0
329996,Dumbo,2019,3,Wednesday,en,4.2781,6.589,4483,170000000,353284621,214077103.30638316,444883225.3316083,112,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,593.0281151950494,166.7728504228409
287947,Shazam!,2019,3,Friday,en,10.0294,6.981,10064,80000000,367799011,100742166.26182736,463160863.96372086,132,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,301.52152832059784,664.994022614817
157433,Pet Sematary,2019,4,Thursday,en,3.8867,5.742,3367,21000000,113118226,26444818.643729683,142447189.13668704,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,276.31809817739656
456740,Hellboy,2019,4,Wednesday,en,4.9994,5.578,3644,50000000,55065289,62963853.9136421,69342456.24616966,121,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,52.17469890363344,0.0
537915,After,2019,4,Thursday,en,10.4146,7.111,8472,14000000,69497587,17629879.095819786,87516718.30437264,106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
480414,The Curse of La Llorona,2019,4,Wednesday,en,4.2193,5.652,2621,9000000,123233739,11333493.704455577,155185422.79255798,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
299534,Avengers: Endgame,2019,4,Wednesday,en,22.3833,8.236,27261,356000000,2799439100,448302639.8651317,3525269490.6507545,181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spring_Fall,0,0,1,0,1,2631.3908210475097,1078.6390757911918
447404,Pokémon Detective Pikachu,2019,5,Friday,en,7.5252,6.908,7230,150000000,449762638,188891561.7409263,566375780.6969259,105,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,379.3183724884712,336.5416178001372
468224,Tolkien,2019,5,Friday,en,4.0666,6.923,1514,20000000,8654322,25185541.56545684,10898189.322592378,112,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Summer_Blockbuster,0,0,0,1,0,0.0,217.4552859540602
531309,Brightburn,2019,5,Thursday,en,5.9422,6.145,3391,6000000,33224654,7555662.469637052,41839045.21574609,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
581528,"The Gangster, the Cop, the Devil",2019,5,Wednesday,ko,6.6597,7.844,1406,6500000,25775371,8185301.008773473,32458333.88427854,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,69.54038936081102
458156,John Wick: Chapter 3 - Parabellum,2019,5,Wednesday,en,13.5802,7.442,11498,55000000,326709727,69260239.30500631,411418070.45987785,131,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,1,173.00564330157678,263.9437765142705
504608,Rocketman,2019,5,Friday,en,5.2156,7.304,4910,40000000,167300000,50371083.13091368,210677055.19504645,121,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,61.90838456617099,318.8257144556012
420817,Aladdin,2019,5,Wednesday,en,9.9443,7.1,10493,183000000,1054304000,230447705.32393008,1327660860.7313704,127,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,258.06845732460806,610.3090731655925
534490,Avengement,2019,5,Friday,en,6.6957,6.804,569,2400000,89900000,3022264.9878548207,113209009.3367285,88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,112.94639679715304
412117,The Secret Life of Pets 2,2019,5,Friday,en,6.1884,7.0,3271,80000000,429434163,100742166.26182736,540776598.0931834,86,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,877.8356545588945,484.4089311932684
373571,Godzilla: King of the Monsters,2019,5,Wednesday,en,11.0813,6.689,6578,170000000,387300138,214077103.30638316,487718186.1953085,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
496243,Parasite,2019,5,Thursday,ko,20.4079,8.494,20148,11363000,257591776,14309165.440414304,324379419.0683924,133,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,102.23467861124652,74.4770121349825
320288,Dark Phoenix,2019,6,Wednesday,en,10.9878,5.96,6953,200000000,252442974,251855415.6545684,317895650.729227,114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
479455,Men in Black: International,2019,6,Wednesday,en,6.7456,5.9,5254,110000000,253890701,138520478.61001262,319718740.1559237,115,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,0,510.83813533856716,367.16402328887443
486131,Shaft,2019,6,Friday,en,3.759,6.535,1824,30000000,21360215,37778312.348185256,26898429.13647973,111,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,380.01456894745485,130.52920684321091
533642,Child's Play,2019,6,Wednesday,en,4.6735,5.968,2018,10000000,44902237,12592770.78272842,56544357.8172747,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,1750.3796484443947
484641,Anna,2019,6,Wednesday,en,8.9132,6.711,2921,34000000,31626978,42815420.66127662,39827128.45043945,119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,289.80172736472525,0.0
301528,Toy Story 4,2019,6,Wednesday,en,11.8759,7.467,10353,175000000,1073841394,220373488.69774732,1352263853.1647558,100,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,536.1355655998424
515195,Yesterday,2019,6,Wednesday,en,5.6136,6.7,4194,26000000,154608856,32741204.03509389,194695388.45878652,116,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,190.79760343788672,0.0
521029,Annabelle Comes Home,2019,6,Wednesday,en,4.6564,6.409,3787,27000000,231252591,34000481.11336673,291211087.1375045,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
429617,Spider-Man: Far From Home,2019,6,Friday,en,16.4162,7.396,16679,160000000,1132723226,201484332.52365476,1426412394.529068,129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,1,1157.0853451919672,1157.0853451919672
530385,Midsommar,2019,7,Wednesday,en,11.1709,7.153,7876,9000000,48498408,11333493.704455577,61072933.52712423,147,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,112.56306397022782,0.0
511987,Crawl,2019,7,Wednesday,en,5.7557,6.3,3319,13500000,91542097,17000240.556683365,115276864.44912907,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,1,81.67159812459604,2.4935379091442567
420818,The Lion King,2019,7,Friday,en,12.3124,7.097,10640,260000000,1662020819,327412040.3509389,2092944720.978956,118,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,559.8023830959712,258.43113106710683
568160,Weathering with You,2019,7,Friday,ja,5.1787,7.984,2559,11100000,192729404,13977975.568828546,242699720.76638615,112,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,272.27178752996406,0.0
466272,Once Upon a Time... in Hollywood,2019,7,Wednesday,en,16.9015,7.424,14557,95000000,392105159,119631322.43592,493769039.00122815,162,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,1,274.70324678044716,467.5950361262925
615453,Ne Zha,2019,7,Friday,zh,10.9572,7.898,798,22000000,742718496,27704095.722002525,935288377.6220796,110,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
384018,Fast & Furious Presents: Hobbs & Shaw,2019,7,Wednesday,en,12.331,6.837,7627,200000000,760098996,251855415.6545684,957175242.8810006,137,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,569.4767237729733,335.1114524904376
454640,The Angry Birds Movie 2,2019,8,Friday,en,6.4001,7.048,1848,65000000,137792047,81853010.08773473,173518366.35539412,97,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,469.1907961519831
499701,Dora and the Lost City of Gold,2019,8,Thursday,en,4.1457,6.629,1799,49000000,120600000,61704576.83536926,151868815.63970473,102,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,401.6886702372514,0.0
417384,Scary Stories to Tell in the Dark,2019,8,Thursday,en,3.7658,6.492,2806,25000000,104545505,31481926.95682105,131651758.0829588,108,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Dump_Months,1,0,0,0,1,7.208940271805393,0.0
463257,The Peanut Butter Falcon,2019,8,Friday,en,3.6144,7.395,1562,6200000,23712097,7807517.88529162,29860100.22988222,97,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,176.83821808985178
428045,Iron Mask,2019,8,Friday,ru,3.7144,6.1,534,49000000,8685794,61704576.83536926,10937821.290799782,121,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
567609,Ready or Not,2019,8,Wednesday,en,6.872,7.04,5092,6000000,57615777,7555662.469637052,72554227.32297961,95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
423204,Angel Has Fallen,2019,8,Wednesday,en,7.2087,6.596,3795,40000000,146661977,50371083.13091368,184688065.8902788,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,1,59.32923984969758,224.18690867865888
527776,Overcomer,2019,8,Thursday,en,3.6945,7.668,300,5000000,38026103,6296385.39136421,47885399.88394215,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,50.05268693920197,0.0
473033,Uncut Gems,2019,8,Friday,en,6.33,7.155,5241,19000000,50023780,23926264.487184,62993799.52256343,136,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,4.312408885309236,323.17533395602584
474350,It Chapter Two,2019,9,Wednesday,en,11.6476,6.839,9457,79000000,473123154,99482889.18355452,595793143.0323519,169,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,1,573.8545991611264,119.66255633536488
616584,K-12,2019,9,Thursday,en,5.3444,7.7,284,6000000,359377,7555662.469637052,452555.2185584592,92,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
531428,Portrait of a Lady on Fire,2019,9,Friday,fr,4.7208,8.11,2862,5740000,9923127,7228250.429286113,12495966.375890352,121,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
458305,Vivarium,2019,9,Saturday,en,4.3734,6.043,2427,4000000,488000,5037108.313091368,614527.2141971468,99,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
540901,Hustlers,2019,9,Thursday,en,4.9775,6.5,3061,20000000,157563598,25185541.56545684,198416227.3315966,110,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,305.82988535450625
419704,Ad Astra,2019,9,Tuesday,en,4.3878,6.123,7074,87500000,127461872,110186744.34887367,160509813.76334697,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Dump_Months,1,0,0,0,0,30.688739546385385,369.60290441140444
522938,Rambo: Last Blood,2019,9,Wednesday,en,9.061,6.53,4134,50000000,91500000,62963853.9136421,115223852.66196504,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,1,0.0,252.77698375761847
431580,Abominable,2019,9,Thursday,en,4.8257,7.45,2147,75000000,190304772,94445780.87046316,239646437.26553932,97,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,315.076160218254,0.0
491283,Judy,2019,9,Friday,en,5.6536,6.681,1243,10000000,38981322,12592770.78272842,49088285.275372855,118,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,372.5080184917331
492188,Marriage Story,2019,9,Saturday,en,5.6103,7.731,7309,18000000,333686,22666987.408911157,420203.13114055153,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
475557,Joker,2019,10,Tuesday,en,19.6614,8.128,27309,55000000,1078958629,69260239.30500631,1358707869.9043913,122,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,1,392.40778161061974,110.83872931174642
453405,Gemini Man,2019,10,Wednesday,en,5.018,6.27,5373,140000000,173469516,176298790.95819786,218446185.277884,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Spring_Fall,0,0,1,0,0,349.3317015922441,670.088388796074
338967,Zombieland: Double Tap,2019,10,Wednesday,en,4.3342,6.907,6129,42000000,122810399,52889637.287459366,154652320.43424195,99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,465.5400375189872,3.296856818672487
620725,Jexi,2019,10,Thursday,en,4.7325,6.754,1265,5000000,9341824,6296385.39136421,11763944.832459114,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,246.7300181735616,0.0
481084,The Addams Family,2019,10,Thursday,en,4.3055,6.6,2455,40000000,204394183,50371083.13091368,257388909.58420455,87,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,1594.298784157406,45.51610556805333
420809,Maleficent: Mistress of Evil,2019,10,Wednesday,en,8.9535,7.3,6393,185000000,491730089,232966259.48047572,619224429.7747645,119,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,369.9480171350712
503919,The Lighthouse,2019,10,Friday,en,6.0118,7.484,5403,11000000,18262464,13852047.861001262,22997502.30798296,109,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,54.22427731330753,32.878394785137864
515001,Jojo Rabbit,2019,10,Friday,en,7.3178,7.994,10205,14000000,82468705,17629879.095819786,103850949.88134491,108,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Spring_Fall,0,0,1,0,0,1123.3617384507913,0.0
290859,Terminator: Dark Fate,2019,10,Wednesday,en,9.9492,6.411,5543,185000000,261119292,232966259.48047572,328821539.1104331,128,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Spring_Fall,0,0,1,0,1,1050.0902223902679,0.0
599975,Countdown,2019,10,Thursday,en,3.6804,6.21,2258,6500000,48021766,8185301.008773473,60472709.1819821,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
501170,Doctor Sleep,2019,10,Wednesday,en,6.1464,7.147,4775,45000000,72385286,56667468.52227789,91153131.46402404,152,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,60.46216040143029,258.49520009406194
398978,The Irishman,2019,11,Friday,en,9.8188,7.578,7348,159000000,968853,200225055.44538188,1220054.3751158777,209,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,353.1565286813318,133.59213914163539
522162,Midway,2019,11,Wednesday,en,4.4015,7.107,2648,100000000,127400000,125927707.8272842,160431899.77196008,138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Holiday_Season,0,1,0,0,0,623.6082074457468,98.65374149875323
619264,The Platform,2019,11,Friday,es,5.3785,6.97,7679,1203235,1090116,1515206.255275623,1372758.0914584773,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
511322,The Good Liar,2019,11,Friday,en,3.8627,6.683,1246,10000000,33856058,12592770.78272842,42634157.800075874,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,1023.2857615281441,0.0
359724,Ford v Ferrari,2019,11,Wednesday,en,8.9018,8.005,8761,97600000,225508210,122905442.83942938,283977319.8153385,153,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,354.8768105857779,362.02520325577456
586863,Les Misérables,2019,11,Thursday,fr,4.5091,7.568,1589,2500000,54606372,3148192.695682105,68764552.58723992,104,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
458897,Charlie's Angels,2019,11,Thursday,en,7.9683,6.39,3107,48000000,73279888,60445299.75709642,92279683.2568011,118,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,390.0312054641523,903.9920661378746
330457,Frozen II,2019,11,Wednesday,en,9.4992,7.236,10157,150000000,1453683476,188891561.7409263,1830590280.390789,103,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,0.0,1760.9511215137857
552178,Dark Waters,2019,11,Friday,en,4.2195,7.533,2447,20000000,13601384,25185541.56545684,17127911.10398698,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,0,0.0,134.05214159120231
546554,Knives Out,2019,11,Wednesday,en,13.6125,7.842,13665,40000000,312897920,50371083.13091368,394025178.4952495,131,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Holiday_Season,0,1,0,0,1,908.1716151357228,741.780730265301
512200,Jumanji: The Next Level,2019,12,Wednesday,en,8.3756,6.878,9206,125000000,801693929,157409634.78410524,1009554788.5801952,123,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,466.41326420551263,367.8516519846778
431693,Spies in Disguise,2019,12,Wednesday,en,5.6806,7.561,2928,100000000,171616764,125927707.8272842,216113057.15255985,102,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,635.3466808331364
292011,Richard Jewell,2019,12,Friday,en,3.7315,7.416,2672,45000000,33900000,56667468.52227789,42689492.95344935,131,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,295.7580639231707,0.0
525661,Bombshell,2019,12,Friday,en,3.9608,6.779,3144,32000000,61404394,40296866.50473094,77325145.86943443,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,676.5674615417662,107.18690274844955
181812,Star Wars: The Rise of Skywalker,2019,12,Wednesday,en,14.4355,6.274,10626,489900000,1074144248,616919840.6458653,1352645230.265019,142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Holiday_Season,0,1,0,0,1,1008.8657732237656,0.0
530915,1917,2019,12,Wednesday,en,8.3557,7.986,13290,100000000,446064352,125927707.8272842,561718613.9082285,119,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Holiday_Season,0,1,0,0,0,669.6718725038364,0.0
331482,Little Women,2019,12,Wednesday,en,7.9437,7.858,6715,40000000,332103783,50371083.13091368,418210681.5395979,135,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,0,103.75937092036553,89.00420027096847
522212,Just Mercy,2019,12,Wednesday,en,3.6206,7.855,2447,25000000,50401502,31481926.95682105,63469456.1791228,137,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,255.2138307318184
